Date,Close,High,Low,Open,Volume
08-12-2020,1036.753662,1049.023756,1029.247816,1029.247816,12308330
09-12-2020,1056.394775,1060.260117,1040.034723,1049.967682,10039346
10-12-2020,1049.697876,1053.203633,1033.742288,1040.394217,9488782
11-12-2020,1045.607788,1053.473218,1038.461527,1042.461616,10574009
14-12-2020,1046.821411,1054.057541,1032.124205,1051.181085,6728187
15-12-2020,1037.877319,1046.057346,1035.540185,1039.13581,6905926
16-12-2020,1047.855103,1050.731669,1036.978358,1042.73138,7788404
17-12-2020,1042.012207,1050.731665,1039.315488,1048.034945,6658153
18-12-2020,1069.518921,1074.19319,1056.754384,1063.271455,15995676
21-12-2020,1058.282593,1087.452063,1035.585205,1067.900848,10858352
22-12-2020,1097.115234,1100.126549,1057.203769,1062.507339,10901851
23-12-2020,1126.374512,1131.588102,1106.149121,1112.845929,15878346
24-12-2020,1111.093384,1123.543216,1102.05933,1123.543216,7313885
28-12-2020,1114.913574,1121.835109,1111.048233,1113.25051,4607051
29-12-2020,1123.90271,1127.633084,1110.149398,1110.149398,6878105
30-12-2020,1120.756714,1126.599606,1112.98115,1126.329891,5194690
31-12-2020,1128.84668,1131.183814,1113.745009,1117.340634,7430470
01-01-2021,1133.026489,1137.56601,1128.846662,1130.734344,4253550
04-01-2021,1158.016113,1159.589199,1133.655773,1140.712166,7208454
05-01-2021,1163.005005,1167.679274,1146.150512,1152.397867,8145280
06-01-2021,1152.487915,1170.376175,1139.858346,1168.578362,7161715
07-01-2021,1134.554688,1166.465863,1128.576938,1164.982646,10954918
08-01-2021,1179.455078,1183.680004,1149.027118,1149.027118,13186251
11-01-2021,1237.074829,1243.502031,1204.534464,1206.422146,20528626
12-01-2021,1233.074951,1238.693117,1222.5128,1238.693117,8309868
13-01-2021,1246.917969,1251.996812,1222.512639,1234.96247,14442997
14-01-2021,1231.95105,1244.086285,1185.162934,1222.512534,27521697
15-01-2021,1208.984009,1226.512682,1204.534466,1222.512593,15018441
18-01-2021,1179.410034,1204.534421,1173.971607,1202.736608,8861765
19-01-2021,1183.545044,1196.444328,1179.365108,1186.556358,5585744
20-01-2021,1204.040039,1212.085317,1187.050797,1187.050797,8225838
21-01-2021,1204.265015,1223.456757,1200.040198,1213.523796,6142421
22-01-2021,1205.298706,1218.917161,1192.44441,1192.848874,9646591
25-01-2021,1191.140747,1211.635855,1180.264003,1209.029005,6542611
27-01-2021,1169.477173,1193.343181,1155.18454,1186.196809,8133665
28-01-2021,1147.184326,1165.387181,1143.903406,1161.207354,4660690
29-01-2021,1113.789917,1160.622914,1106.553677,1156.218251,12183519
01-02-2021,1133.43103,1148.757318,1115.542772,1124.127372,8880279
02-02-2021,1142.734741,1163.544446,1135.858085,1150.600172,6892490
03-02-2021,1154.780029,1172.173845,1144.307749,1148.487685,8182968
04-02-2021,1150.015869,1162.645548,1143.453918,1155.094712,5032240
05-02-2021,1143.498901,1158.465716,1134.419968,1156.353308,5477481
08-02-2021,1171.769409,1177.567311,1146.555042,1155.544106,6921922
09-02-2021,1173.567383,1197.343415,1166.645737,1174.780885,7965949
10-02-2021,1165.432129,1172.488522,1153.836215,1164.802938,5951207
11-02-2021,1161.971191,1164.982505,1153.341713,1158.690162,4673317
12-02-2021,1177.387695,1189.927396,1169.971717,1173.072901,5797875
15-02-2021,1177.252686,1194.107179,1174.960431,1186.556344,4363513
16-02-2021,1159.948975,1186.331859,1155.993764,1181.163146,6896421
17-02-2021,1151.768677,1163.634196,1146.105523,1159.948702,4575741
18-02-2021,1161.791504,1173.971729,1146.105632,1147.004538,6437551
19-02-2021,1160.757935,1168.128924,1147.723791,1165.07262,5389696
22-02-2021,1137.296265,1176.263943,1132.621996,1164.083718,7371303
23-02-2021,1138.330078,1160.488142,1130.419768,1142.644873,6612942
24-02-2021,1145.476318,1147.543737,1125.430664,1132.666904,4537258
25-02-2021,1145.701172,1168.353569,1143.408917,1158.195883,8788221
26-02-2021,1126.599365,1145.476398,1118.913672,1140.712151,15132388
01-03-2021,1138.914429,1154.645291,1131.723177,1135.588519,5756286
02-03-2021,1172.623535,1177.567521,1149.881157,1152.622865,10461434
03-03-2021,1207.72583,1210.827014,1175.769661,1185.83737,9056399
04-03-2021,1195.860107,1225.973472,1191.860018,1200.040044,12041941
05-03-2021,1183.589966,1204.534528,1173.117794,1194.197105,6486176
08-03-2021,1200.714355,1210.018016,1184.039596,1190.871373,5119392
09-03-2021,1209.52356,1213.928113,1185.432824,1195.096068,6518173
10-03-2021,1229.838745,1235.097325,1218.018105,1219.726049,7925984
12-03-2021,1235.86145,1251.008001,1231.546765,1234.198495,9462061
15-03-2021,1234.737793,1240.400947,1221.164328,1231.501752,6658635
16-03-2021,1244.086426,1263.862366,1240.940253,1245.929228,9352771
17-03-2021,1246.783081,1258.468863,1242.288549,1251.502339,7626744
18-03-2021,1201.927856,1252.850931,1180.713685,1252.850931,10961755
19-03-2021,1208.534424,1218.197666,1184.758398,1195.545273,12767112
22-03-2021,1232.221069,1236.895339,1201.028948,1213.613639,4862758
23-03-2021,1232.895142,1243.412303,1222.153144,1233.70407,7165335
24-03-2021,1216.894653,1231.906348,1210.152855,1220.580148,6134303
25-03-2021,1198.961426,1215.770932,1193.38814,1210.60222,8749994
26-03-2021,1201.118652,1219.546233,1197.343289,1208.759357,4922071
30-03-2021,1245.255005,1258.468884,1201.073736,1210.736979,10546381
31-03-2021,1229.749023,1247.682163,1225.479218,1242.288725,8220987
01-04-2021,1245.165161,1250.918184,1232.400734,1240.490892,5675155
05-04-2021,1267.368164,1280.941629,1246.783185,1250.378811,9479572
06-04-2021,1268.401855,1281.840462,1264.266798,1279.143743,5793571
07-04-2021,1285.615845,1289.88565,1264.401676,1267.682707,5879234
08-04-2021,1294.290283,1304.942301,1277.34592,1285.436078,5654434
09-04-2021,1295.369019,1307.908718,1285.481049,1307.908718,6052712
12-04-2021,1281.615723,1328.179115,1271.952479,1324.987954,20384532
13-04-2021,1255.906982,1290.155291,1235.996186,1288.132752,14855206
15-04-2021,1223.186646,1228.265488,1186.556217,1197.612807,25342491
16-04-2021,1216.894653,1232.265932,1210.46745,1227.007351,10879878
19-04-2021,1224.804932,1240.221088,1197.657893,1204.534549,12508028
20-04-2021,1214.737061,1239.591843,1206.691893,1239.591843,8560766
22-04-2021,1214.512695,1226.827782,1209.164245,1218.512896,6622446
23-04-2021,1198.961426,1212.085438,1196.444444,1207.231321,7316262
26-04-2021,1207.72583,1214.692355,1187.455445,1197.568143,7088606
27-04-2021,1212.175171,1216.220249,1204.669325,1209.927905,3636115
28-04-2021,1218.917114,1222.063287,1208.669559,1220.714927,4879234
29-04-2021,1219.231689,1230.602878,1214.782147,1229.703971,5412357
30-04-2021,1217.433594,1235.007254,1209.83788,1210.197465,8354677
03-05-2021,1215.366577,1223.411746,1202.736897,1205.253879,4560337
04-05-2021,1195.006226,1217.973219,1190.241978,1217.119302,4887060
05-05-2021,1205.882813,1208.04021,1193.56784,1205.523228,3939788
06-05-2021,1223.950928,1226.737516,1202.197437,1209.029103,4810090
07-05-2021,1215.81604,1234.243623,1212.175425,1227.277098,4991435
10-05-2021,1204.130249,1216.130629,1200.08517,1213.38892,7195348
11-05-2021,1196.129883,1205.433543,1191.140908,1201.748048,6420988
12-05-2021,1192.848633,1195.545352,1181.612304,1195.545352,5241898
14-05-2021,1183.320435,1192.713963,1178.736034,1192.713963,4824609
17-05-2021,1195.006226,1199.99509,1186.826199,1186.826199,5017129
18-05-2021,1204.534424,1208.669371,1195.095908,1202.736611,5620150
19-05-2021,1201.837769,1220.220359,1198.46687,1206.3323,4435878
20-05-2021,1203.905396,1212.714612,1200.040054,1212.085422,4490092
21-05-2021,1217.568726,1220.265445,1210.242616,1211.276381,4969733
24-05-2021,1211.770874,1225.209481,1209.119034,1219.501447,4225371
25-05-2021,1223.950928,1229.703951,1217.523725,1220.714887,4099340
26-05-2021,1255.99707,1258.469063,1224.355606,1229.614187,6850024
27-05-2021,1260.491455,1273.076144,1251.007949,1262.244279,15365391
28-05-2021,1263.008423,1271.053591,1254.963145,1267.233239,4261312
31-05-2021,1266.370239,1273.411939,1256.60272,1273.411939,4429904
01-06-2021,1260.418945,1272.95776,1252.650426,1272.049153,4791325
02-06-2021,1252.650391,1264.734791,1240.24789,1254.558442,9272276
03-06-2021,1262.644897,1271.140345,1251.196479,1261.236513,5115645
04-06-2021,1259.010376,1269.232197,1251.741525,1266.551742,4194328
07-06-2021,1262.644897,1264.7801,1251.423631,1263.871494,5154576
08-06-2021,1283.815552,1291.811334,1268.005887,1268.414715,7360630
09-06-2021,1285.950684,1294.764121,1276.228529,1284.224309,5394317
10-06-2021,1294.128296,1298.398702,1289.312637,1293.85567,3496575
11-06-2021,1314.662842,1318.933248,1298.807591,1299.398207,6140828
14-06-2021,1328.20105,1342.011824,1320.614097,1336.560185,7132294
15-06-2021,1339.19519,1341.103242,1329.291357,1330.199964,5403104
16-06-2021,1345.282715,1353.32386,1333.379992,1338.104702,7661710
17-06-2021,1358.639404,1365.31764,1340.285486,1340.285486,7677951
18-06-2021,1365.908081,1377.265661,1351.461217,1371.087093,13533974
21-06-2021,1363.182495,1368.179831,1348.55384,1356.549623,5454052
22-06-2021,1373.676514,1382.399113,1364.817602,1371.722988,6427862
23-06-2021,1365.771851,1385.62488,1361.683121,1385.62488,5529809
24-06-2021,1416.699097,1425.376332,1373.085988,1378.35595,10785137
25-06-2021,1430.328125,1433.780874,1401.97965,1428.329235,9780240
28-06-2021,1428.147461,1435.734302,1417.971004,1429.146906,5019178
29-06-2021,1420.197388,1429.828594,1416.699164,1418.3347,5913567
30-06-2021,1436.325195,1445.592937,1428.374888,1428.374888,6058722
01-07-2021,1417.789429,1432.735959,1416.562832,1432.735959,4814317
02-07-2021,1424.513306,1426.012418,1401.616355,1416.472049,5166064
05-07-2021,1434.644165,1440.141279,1418.380198,1425.739888,4058338
06-07-2021,1419.425049,1441.731383,1414.791178,1429.874024,4089574
07-07-2021,1421.605713,1427.011988,1403.479058,1422.923259,4797120
08-07-2021,1418.107422,1431.963669,1407.431297,1424.694818,3326813
09-07-2021,1420.061035,1426.42128,1409.248596,1413.791629,3436594
12-07-2021,1406.386475,1433.780981,1393.575146,1427.011908,4588982
13-07-2021,1403.751465,1414.155075,1395.892108,1414.155075,4456160
14-07-2021,1432.781494,1438.142294,1397.52752,1411.974385,5657716
15-07-2021,1436.325195,1450.908263,1413.79171,1415.518084,10021355
16-07-2021,1413.291748,1430.737057,1407.976423,1429.919289,6265593
19-07-2021,1400.798584,1410.975043,1397.027956,1403.524403,5669162
20-07-2021,1408.38562,1415.336371,1397.436867,1397.709493,5069939
22-07-2021,1444.866089,1447.273918,1418.698287,1418.698287,7854575
23-07-2021,1445.09314,1452.407466,1440.186753,1443.366876,4179719
26-07-2021,1457.314087,1464.355788,1448.409698,1448.409698,4586710
27-07-2021,1456.08728,1462.220374,1451.862238,1458.313322,5892859
28-07-2021,1458.858521,1460.675733,1440.595553,1458.404217,4686788
29-07-2021,1469.216675,1471.942494,1453.861203,1453.861203,4660873
30-07-2021,1463.310791,1475.031837,1459.358375,1462.856488,6234257
02-08-2021,1482.43689,1485.344386,1471.215511,1478.711514,5553389
03-08-2021,1503.925537,1507.060296,1486.116871,1496.475008,5513668
04-08-2021,1498.519165,1526.367974,1489.251424,1516.554981,6740391
05-08-2021,1502.426392,1513.738499,1496.520449,1498.746491,5420536
06-08-2021,1499.382324,1508.877328,1493.749009,1505.560892,3754855
09-08-2021,1511.285156,1515.055784,1495.929685,1509.195317,5018477
10-08-2021,1523.960327,1526.458995,1509.240945,1515.555717,6846517
11-08-2021,1524.232666,1530.093133,1515.555431,1521.733998,4899639
12-08-2021,1535.181519,1541.450926,1521.007279,1525.686625,5659579
13-08-2021,1555.715942,1565.074633,1536.726156,1541.905169,5612790
16-08-2021,1548.629028,1562.757794,1535.63591,1551.627363,4564109
17-08-2021,1582.474609,1589.062007,1532.410411,1548.174712,9510390
18-08-2021,1575.023926,1595.058744,1569.163458,1570.980671,6686090
20-08-2021,1574.56958,1585.518333,1559.259583,1559.259583,6206972
23-08-2021,1579.839478,1592.923433,1573.706384,1577.113658,6189051
24-08-2021,1563.575317,1596.421461,1556.170153,1590.061216,7602939
25-08-2021,1576.931885,1587.244545,1560.985798,1560.985798,6153253
26-08-2021,1569.799316,1586.426859,1562.803091,1575.523581,5302248
27-08-2021,1552.626953,1569.799529,1549.355881,1567.346335,6698514
30-08-2021,1542.859131,1561.5764,1535.90827,1547.402163,6559667
31-08-2021,1550.491577,1558.260207,1531.774305,1544.767423,12255438
01-09-2021,1524.414551,1553.262807,1520.234983,1553.262807,7801974
02-09-2021,1534.727295,1539.452116,1510.694696,1524.051168,6830050
03-09-2021,1545.221558,1550.037105,1530.456703,1541.04199,5339139
06-09-2021,1572.252563,1573.706312,1544.04029,1549.310251,4876026
07-09-2021,1550.67334,1576.341474,1548.26551,1571.88928,3520341
08-09-2021,1538.497925,1545.403312,1529.139234,1545.403312,4584896
09-09-2021,1536.998779,1539.997225,1528.412492,1531.819766,3331674
13-09-2021,1537.27124,1545.99384,1522.097446,1529.184621,4662374
14-09-2021,1532.046753,1540.951029,1525.18673,1540.951029,4945167
15-09-2021,1555.034424,1558.350859,1535.726537,1538.497831,4062344
16-09-2021,1546.675293,1562.121602,1536.862299,1558.441702,3246568
17-09-2021,1536.726196,1560.985945,1530.502153,1541.905209,7454864
20-09-2021,1533.591431,1551.627247,1524.596204,1531.001924,5660743
21-09-2021,1561.394653,1568.936131,1530.683823,1544.630909,4672222
22-09-2021,1559.986572,1579.975916,1556.488459,1560.077411,4553892
23-09-2021,1583.292358,1585.5184,1563.802682,1573.706515,3826090
24-09-2021,1602.64563,1624.5885,1592.287493,1597.330304,8280446
27-09-2021,1563.848145,1607.324945,1561.07685,1607.097793,5045337
28-09-2021,1532.910034,1553.717146,1521.915917,1553.717146,6557197
29-09-2021,1537.589478,1545.90325,1503.743883,1507.605461,7792548
30-09-2021,1522.097534,1547.356839,1517.463663,1547.356839,6914031
01-10-2021,1512.965942,1525.504644,1509.422355,1512.920468,5733906
04-10-2021,1525.32312,1533.72773,1513.193246,1519.64433,2947154
05-10-2021,1538.088989,1547.311256,1511.012474,1518.281325,4373310
06-10-2021,1520.598389,1552.808443,1517.372791,1546.539037,4271698
07-10-2021,1536.453491,1548.447052,1523.415011,1532.819065,5476108
08-10-2021,1566.301147,1573.252009,1543.177159,1549.40109,4738376
11-10-2021,1536.407959,1571.889084,1511.648434,1528.275976,8840633
12-10-2021,1531.138184,1534.636296,1510.103922,1523.733019,7439300
13-10-2021,1552.990234,1557.0336,1526.504443,1540.951198,7104171
14-10-2021,1558.941528,1620.590454,1542.995441,1593.695725,19655776
18-10-2021,1628.359253,1634.583186,1580.975399,1580.975399,13438109
19-10-2021,1655.61731,1666.838577,1619.409364,1648.212145,10324260
20-10-2021,1637.626831,1679.104738,1630.085464,1662.20468,5876115
21-10-2021,1593.377808,1648.212188,1587.199239,1648.212188,8779629
22-10-2021,1562.62146,1602.054892,1550.991253,1589.970493,7369809
25-10-2021,1551.491211,1571.662233,1533.000978,1564.666006,5905209
26-10-2021,1561.711792,1582.703304,1554.561919,1567.532666,5871709
27-10-2021,1584.857422,1589.624115,1559.374371,1566.661764,5090259
28-10-2021,1561.89502,1581.007334,1551.032635,1576.057354,5329972
29-10-2021,1528.757935,1569.870065,1522.616364,1557.403526,5875091
01-11-2021,1558.366089,1564.920111,1536.320396,1537.695385,3636806
02-11-2021,1556.395264,1564.232631,1545.807808,1553.73693,3471772
03-11-2021,1560.611816,1574.315823,1557.40351,1566.570099,3530713
04-11-2021,1566.295044,1573.903358,1562.903451,1572.07004,483407
08-11-2021,1592.694824,1595.90313,1561.070092,1585.819883,5245903
09-11-2021,1597.278198,1604.15314,1582.153326,1590.174091,4016134
10-11-2021,1595.124023,1605.023873,1578.440764,1582.153277,4780368
11-11-2021,1588.844971,1594.757376,1566.570114,1588.524051,4731349
12-11-2021,1631.83606,1634.265228,1593.198978,1597.736395,5069009
15-11-2021,1638.206909,1649.985953,1627.527811,1633.577737,4354074
16-11-2021,1642.927856,1658.190138,1628.90293,1640.819496,6034233
17-11-2021,1638.482056,1651.819489,1632.294608,1643.157106,4732492
18-11-2021,1631.102905,1640.31526,1612.403041,1633.11951,4326924
22-11-2021,1612.769531,1636.60266,1605.207096,1635.319316,6621839
23-11-2021,1592.14502,1601.632418,1567.48687,1590.494989,8436160
24-11-2021,1554.653564,1595.444887,1547.320293,1594.986558,7333061
25-11-2021,1578.853394,1582.33663,1555.524356,1558.320211,4476260
26-11-2021,1550.666138,1575.140887,1543.653674,1560.657743,4494181
29-11-2021,1554.974243,1569.319977,1530.041167,1550.070141,3942776
30-11-2021,1569.915894,1585.72826,1558.366014,1562.490979,14808963
01-12-2021,1571.978394,1596.728184,1570.236719,1572.070037,5193264
02-12-2021,1602.549072,1604.611555,1568.724333,1572.070161,5559574
03-12-2021,1590.907349,1637.748595,1588.157372,1623.494504,6754012
06-12-2021,1554.011841,1589.440617,1550.528492,1585.819859,3991449
07-12-2021,1568.999268,1581.144998,1552.820215,1559.328471,4202122
08-12-2021,1607.223877,1613.136394,1588.203205,1588.569891,3029169
09-12-2021,1616.482178,1621.936366,1596.819888,1612.40309,2082171
10-12-2021,1612.63208,1616.757045,1600.48635,1613.319574,1823469
13-12-2021,1599.249023,1623.723772,1593.886591,1619.782206,4040584
14-12-2021,1606.124023,1616.069751,1567.807634,1586.64502,4768144
15-12-2021,1589.669678,1602.273736,1577.753113,1599.569638,3053149
16-12-2021,1623.952759,1629.452712,1611.486221,1615.748707,4481031
17-12-2021,1669.098389,1688.485747,1656.17352,1668.319251,18887243
20-12-2021,1648.977661,1677.164921,1638.344441,1651.544239,5773891
21-12-2021,1660.619141,1684.818957,1650.902579,1650.902579,5353584
22-12-2021,1672.627441,1676.706641,1661.306726,1672.902484,4156428
23-12-2021,1702.785522,1706.452158,1674.735783,1678.631583,4112933
24-12-2021,1708.19397,1719.423042,1699.48571,1716.856352,3780347
27-12-2021,1710.623169,1718.277249,1691.281687,1704.985694,2647733
28-12-2021,1730.6521,1737.893728,1721.852196,1723.960445,3340933
29-12-2021,1728.406128,1735.968563,1720.018677,1726.526933,3236635
30-12-2021,1735.097534,1750.634968,1718.139347,1727.443456,4584738
31-12-2021,1730.422729,1740.139291,1715.664545,1732.485212,4619420
03-01-2022,1740.230957,1754.530925,1730.422752,1730.422752,3329616
04-01-2022,1740.872681,1747.747622,1721.485324,1740.230952,3921999
05-01-2022,1690.914795,1744.310174,1686.652309,1741.651841,6995719
06-01-2022,1666.302612,1675.652488,1649.986039,1675.652488,6449205
07-01-2022,1663.094238,1682.985691,1656.219297,1664.148306,4834389
10-01-2022,1696.50647,1714.06051,1661.902596,1663.735914,7857560
11-01-2022,1700.952271,1714.152181,1695.956524,1700.402298,5142287
12-01-2022,1720.981079,1731.568533,1704.985427,1713.143713,5362535
13-01-2022,1738.718506,1753.110005,1710.806177,1746.235063,14277630
14-01-2022,1768.555786,1771.901613,1724.235352,1725.152011,7688506
17-01-2022,1777.859985,1791.059896,1769.610055,1776.989204,5262464
18-01-2022,1760.672729,1782.90171,1752.147756,1761.910197,3690315
19-01-2022,1711.447876,1756.31828,1707.597842,1756.31828,5747770
20-01-2022,1671.710938,1693.985795,1664.194379,1690.31916,5533463
21-01-2022,1636.87793,1657.31947,1627.986382,1645.402903,8252758
24-01-2022,1592.053223,1621.248786,1583.98658,1617.902959,7116712
25-01-2022,1578.624268,1594.986608,1558.778578,1582.703355,9137653
27-01-2022,1538.703613,1567.211683,1526.237075,1560.153454,11231734
28-01-2022,1545.670166,1583.5741,1539.528596,1540.903585,10998502
31-01-2022,1591.503052,1603.694659,1572.390737,1574.819905,8788872
01-02-2022,1624.365356,1631.65275,1590.128059,1618.911169,5119935
02-02-2022,1638.161133,1643.386156,1624.319606,1639.902807,4253717
03-02-2022,1593.657349,1630.736156,1589.486506,1630.736156,3832922
04-02-2022,1595.994873,1607.773918,1567.624323,1587.653299,4700077
07-02-2022,1572.070068,1587.65327,1554.103576,1578.669968,4310209
08-02-2022,1574.178345,1581.236573,1554.653466,1567.48669,6053401
09-02-2022,1592.511475,1597.736385,1581.236526,1590.403114,3867244
10-02-2022,1622.119507,1626.061185,1603.007192,1609.33216,4334630
11-02-2022,1577.890747,1600.440533,1570.236668,1594.986458,7551371
14-02-2022,1542.003662,1575.324305,1538.382904,1549.153647,7459637
15-02-2022,1593.382324,1601.173925,1549.565984,1557.403463,4669915
16-02-2022,1588.844971,1609.148877,1582.932453,1593.382388,5350642
17-02-2022,1581.053467,1603.23657,1576.928501,1598.653275,3937950
18-02-2022,1564.690918,1578.945009,1561.528489,1567.486772,5602215
21-02-2022,1586.461548,1592.511586,1550.528563,1559.236823,5120890
22-02-2022,1589.807251,1605.069643,1550.11599,1558.228398,8878515
23-02-2022,1597.598877,1611.715446,1588.936495,1604.15301,5478811
24-02-2022,1538.291138,1572.024118,1531.278675,1549.245167,13592379
25-02-2022,1553.370361,1584.124316,1537.237185,1572.070228,9737281
28-02-2022,1572.619995,1584.032466,1526.237077,1542.003565,15076542
02-03-2022,1560.886597,1571.519816,1550.069978,1567.486495,6771489
03-03-2022,1577.432373,1589.394816,1563.40756,1576.836522,7344147
04-03-2022,1579.678223,1591.319745,1540.903509,1553.965897,9074499
07-03-2022,1594.848877,1605.069646,1554.653409,1555.570068,9742588
08-03-2022,1630.002808,1649.986016,1575.232438,1575.232438,10984500
09-03-2022,1662.223511,1678.952537,1641.736205,1641.736205,10193515
10-03-2022,1673.727539,1691.006537,1659.335927,1691.006537,6547182
11-03-2022,1670.152466,1678.769082,1660.069218,1662.819195,4758657
14-03-2022,1733.126831,1737.068509,1678.90655,1678.90655,10289724
15-03-2022,1686.010742,1730.972794,1677.48577,1730.972794,7140443
16-03-2022,1731.935425,1736.106156,1694.902381,1709.568924,5233979
17-03-2022,1700.035522,1763.010054,1680.281591,1763.010054,17731459
21-03-2022,1698.614746,1729.643626,1687.660606,1705.902139,8362085
22-03-2022,1730.102051,1732.485342,1685.735737,1695.818985,5709382
